project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,isAssertionRoulette,isEagerTest,isLazyTest,isMysteryGuest,isSensitiveEquality,isResourceOptimism,isForTestersOnly,isIndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WMC_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,BUSWEIMER_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WMC_test,NOA_test,NOPA_test,NOP_test,McCABE_test,BUSWEIMER_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subscribers/ResourceSubscriberTest.java,io.reactivex.subscribers.ResourceSubscriberTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subscribers/ResourceSubscriber.java,io.reactivex.subscribers.ResourceSubscriber,0.8888888888888888,36.0,1.0,1,1,0,0,0,0,0,1,172,2111.9585597481077,19,8,13,4,3,3,8,1,7,9,0.4,2,0.4444444444444444,1,1,1.6666666666666667,6,3,0,3,17,0.0,256,729.4817724221783,66,9,56,56,0,0,45,45,0,1,-0.2222222222222222,0,0.0,0,5,0.0,10,0,0,0,10,0.0,0,0,0,0,0,0,0,0,0.9145444631576538,0.6800410233438015
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subscribers/DisposableSubscriberTest.java,io.reactivex.subscribers.DisposableSubscriberTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subscribers/DisposableSubscriber.java,io.reactivex.subscribers.DisposableSubscriber,0.8333333333333334,24.0,0.7142857142857143,1,1,0,0,0,0,0,1,123,1512.9242384664162,16,6,10,5,1,1,5,0,10,11,0.6,1,0.8333333333333334,1,1,2.5,6,1,0,0,10,0.0,121,369.2112195861094,29,7,26,26,0,0,3,3,0,0,-2.0,0,0.0,0,3,0.0,3,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0.9050783812999724,0.6713093285049712
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subscribers/SafeSubscriberTest.java,io.reactivex.subscribers.SafeSubscriberTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subscribers/SafeSubscriber.java,io.reactivex.subscribers.SafeSubscriber,0.7517241379310344,145.0,1.0,1,1,0,0,0,0,0,1,234,1040.17382632404,39,5,30,2,3,3,6,0,30,30,0.7857142857142857,1,0.6666666666666666,3,4,1.5,9,3,0,0,36,0.0,1112,3629.8910979176453,380,11,302,7,1,1,2997,2991,6,417,0.1161995898838004,74,0.05128205128205128,5,26,1.5384615384615383,78,1,0,0,128,0.0,0,0,0,0,0,0,0,0,0.7419104112519158,0.6670088961254805
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subscribers/SerializedSubscriberTest.java,io.reactivex.subscribers.SerializedSubscriberTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subscribers/SerializedSubscriber.java,io.reactivex.subscribers.SerializedSubscriber,0.7358490566037735,106.0,1.0,1,1,0,0,0,0,0,1,199,1261.9099336878598,27,5,18,3,7,5,10,0,26,26,0.6428571428571429,1,0.42857142857142855,2,2,1.8,9,7,0,0,22,0.0,1254,6190.543092309104,292,13,236,4,2,2,1518,1496,22,373,0.21414141414141413,52,0.08035714285714286,6,18,1.2363636363636363,56,2,0,0,110,0.0,0,0,0,0,0,0,0,0,0.7886677715513442,0.6268628531748929
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/single/SingleTest.java,io.reactivex.single.SingleTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/Single.java,io.reactivex.Single,0.11989100817438693,1101.0,0.2123076923076923,1,1,0,0,1,0,0,1,3931,23072.078887574342,439,20,302,1,0,0,9316,9316,0,111,-0.002723311546840959,0,0.0,0,41,0.5580110497237569,137,0,0,0,428,0.0,602,2468.4597816659475,375,13,310,5,0,0,2080,2080,0,231,0.08283730158730157,0,0.0,3,22,1.0727272727272728,65,0,0,0,127,0.0,0,1,0,1,1,1,0,0,0.7365013910797391,0.6651536959868211
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/single/SingleCacheTest.java,io.reactivex.single.SingleCacheTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/single/SingleCache.java,io.reactivex.internal.operators.single.SingleCache,0.6632653061224489,98.0,0.9166666666666666,1,0,0,0,0,0,0,1,178,945.8016712772354,27,3,20,2,7,6,8,0,13,16,0.6666666666666666,0,0.3673469387755102,1,1,1.0,7,7,0,0,22,0.0,136,329.50238040016274,59,6,51,12,0,0,28,28,0,4,-0.14285714285714285,0,0.0,0,8,1.25,8,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0.6328359395265579,0.7454870603978634
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/single/SingleTimerTest.java,io.reactivex.single.SingleTimerTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/internal/operators/single/SingleTimer.java,io.reactivex.internal.operators.single.SingleTimer,0.7142857142857143,7.0,1.0,1,0,0,0,0,0,0,0,73,382.90463955678354,5,5,3,3,3,3,0,0,1,1,0.0,0,1.0,0,0,0.0,2,3,0,0,2,0.0,50,134.3201044343462,9,7,7,7,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,0.0007903397781774403,0,0,0,0,0,0,0,0,0.803874671459198,0.5410852332909902
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subjects/BehaviorSubjectTest.java,io.reactivex.subjects.BehaviorSubjectTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subjects/BehaviorSubject.java,io.reactivex.subjects.BehaviorSubject,0.736,250.0,0.8548387096774194,1,1,0,0,0,0,0,1,591,5614.517378834466,85,12,63,6,10,8,153,75,78,82,0.2904761904761905,2,0.17272727272727273,3,5,1.3,22,10,0,1,66,0.0,881,2619.2983304435706,378,16,320,6,1,1,1647,1641,6,234,0.11090225563909774,54,0.06896551724137931,3,32,1.9183673469387756,58,1,0,1,93,0.0,0,0,0,0,0,1,0,0,0.7182064744932898,0.6694954193100847
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subjects/PublishSubjectTest.java,io.reactivex.subjects.PublishSubjectTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subjects/PublishSubject.java,io.reactivex.subjects.PublishSubject,0.8503401360544217,147.0,1.0,1,1,0,0,0,0,0,1,338,3632.3648605017293,41,8,28,4,4,3,19,0,59,63,0.7727272727272727,2,0.5,4,4,1.3333333333333333,13,4,0,0,39,0.0,691,2227.211132135653,252,13,203,6,1,1,1175,1174,1,172,0.1099290780141844,47,0.040816326530612235,2,19,2.363636363636364,49,1,0,1,72,0.0,0,0,0,0,0,0,0,0,0.7729018361944902,0.7199903890794638
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subjects/UnicastSubjectTest.java,io.reactivex.subjects.UnicastSubjectTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subjects/UnicastSubject.java,io.reactivex.subjects.UnicastSubject,0.8168498168498168,273.0,1.0,1,1,0,0,0,0,0,1,572,5001.8585405226595,72,12,49,3,10,7,144,35,109,115,0.4025974025974026,2,0.2565217391304348,4,4,1.3571428571428572,23,10,0,0,82,0.0,459,1268.392230732503,215,11,177,177,0,0,703,703,0,26,-0.016516516516516516,0,0.0,0,17,0.0,38,0,0,0,44,0.0,0,0,0,0,0,1,0,0,0.7759990291348821,0.6240529245451877
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subjects/AsyncSubjectTest.java,io.reactivex.subjects.AsyncSubjectTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subjects/AsyncSubject.java,io.reactivex.subjects.AsyncSubject,0.6650485436893204,206.0,0.851063829787234,1,1,0,0,0,0,0,1,395,4211.566005222436,51,10,34,6,5,4,50,0,86,91,0.625,2,0.4235294117647059,5,5,1.8,17,5,0,0,52,0.0,587,1900.1027606766213,233,13,202,8,1,1,464,463,1,62,0.0735632183908046,29,0.06451612903225806,1,27,2.48,31,1,0,1,50,0.0,0,0,0,0,0,0,0,0,0.7478004949433463,0.6756532273509286
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subjects/SerializedSubjectTest.java,io.reactivex.subjects.SerializedSubjectTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subjects/SerializedSubject.java,io.reactivex.subjects.SerializedSubject,0.689922480620155,129.0,1.0,1,1,0,0,0,0,0,0,205,1204.839702230612,34,6,22,7,4,3,7,0,59,59,0.8727272727272727,2,0.5208333333333334,4,4,3.333333333333333,12,4,0,0,31,0.0,698,1230.0160447663259,452,9,404,404,0,0,1128,1128,0,0,-0.043478260869565216,0,0.0,0,71,0.0,48,0,0,0,58,0.0,0,0,0,0,0,0,0,0,0.7913791537284851,0.5441672555170953
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subjects/ReplaySubjectTest.java,io.reactivex.subjects.ReplaySubjectTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subjects/ReplaySubject.java,io.reactivex.subjects.ReplaySubject,0.8743961352657005,207.0,0.9905660377358492,1,1,0,0,0,0,0,1,1331,9751.370285231576,68,11,42,4,6,5,213,101,112,116,0.3033333333333333,4,0.1987179487179487,4,4,1.3333333333333333,26,6,0,1,85,0.0,1287,3680.725230575839,512,15,434,6,1,1,3000,2997,3,474,0.1356801093643199,75,0.038461538461538464,5,41,1.930555555555556,78,1,0,1,118,0.0,0,0,0,1,1,1,0,0,0.6828490906003593,0.5882097077675355
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subjects/SingleSubjectTest.java,io.reactivex.subjects.SingleSubjectTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subjects/SingleSubject.java,io.reactivex.subjects.SingleSubject,0.7577639751552795,161.0,1.0,1,1,0,0,1,0,0,1,312,3231.3934878547198,42,6,28,4,6,5,19,0,72,75,0.7948717948717948,1,0.3928571428571429,5,5,1.0,14,6,0,0,44,0.0,248,771.4323696361411,103,8,87,10,0,0,120,120,0,10,-0.047619047619047616,0,0.0,0,10,1.25,16,0,0,0,21,0.0,0,0,0,0,0,0,0,0,0.6856968385331771,0.6539385169744492
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subjects/MaybeSubjectTest.java,io.reactivex.subjects.MaybeSubjectTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subjects/MaybeSubject.java,io.reactivex.subjects.MaybeSubject,0.7578947368421053,190.0,1.0,1,1,0,0,1,0,0,1,351,3466.7744249749157,49,6,33,4,6,5,22,0,98,102,0.8285714285714286,2,0.4166666666666667,6,6,1.2857142857142858,16,6,0,0,51,0.0,274,641.6026507935624,106,8,90,18,0,0,120,120,0,10,-0.047619047619047616,0,0.0,0,9,2.0,16,0,0,0,17,0.0,0,0,0,0,0,0,0,0,0.6982682127701608,0.6816125549376011
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/subjects/CompletableSubjectTest.java,io.reactivex.subjects.CompletableSubjectTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/subjects/CompletableSubject.java,io.reactivex.subjects.CompletableSubject,0.7549668874172185,151.0,1.0,1,1,0,0,1,0,0,1,283,2768.384783311759,39,8,26,5,5,4,19,0,59,63,0.7727272727272727,2,0.4307692307692308,4,4,1.4,13,5,0,0,41,0.0,228,710.1036833051057,91,8,76,19,0,0,105,105,0,9,-0.054945054945054944,0,0.0,0,8,2.25,15,0,0,0,18,0.0,0,0,0,0,0,0,0,0,0.7522287834435701,0.6914071957270305
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/processors/SerializedProcessorTest.java,io.reactivex.processors.SerializedProcessorTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/processors/SerializedProcessor.java,io.reactivex.processors.SerializedProcessor,0.7440000000000001,125.0,1.0,1,1,0,0,0,0,0,0,200,1146.2509836198278,32,4,21,7,4,3,0,0,55,55,1.0,1,0.5681818181818182,4,4,3.333333333333333,11,4,0,0,28,0.0,697,1238.230452601474,448,8,400,400,0,0,1128,1128,0,0,-0.043478260869565216,0,0.0,0,71,0.0,48,0,0,0,58,0.0,0,0,0,0,0,0,0,0,0.7846135280349038,0.5290535485061506
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/processors/UnicastProcessorTest.java,io.reactivex.processors.UnicastProcessorTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/processors/UnicastProcessor.java,io.reactivex.processors.UnicastProcessor,0.7027027027027027,296.0,0.952054794520548,1,1,0,0,0,0,0,0,585,5044.3828583130935,69,11,47,3,11,8,152,73,79,85,0.3047619047619048,1,0.21074380165289253,3,3,1.3076923076923077,22,11,0,0,78,0.0,441,1246.9871923154938,202,11,165,165,0,0,666,666,0,25,-0.01746031746031746,0,0.0,0,15,0.0,37,0,0,0,43,0.0,0,0,0,0,0,1,0,0,0.7419811114668846,0.6060865597950446
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/processors/PublishProcessorTest.java,io.reactivex.processors.PublishProcessorTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/processors/PublishProcessor.java,io.reactivex.processors.PublishProcessor,0.8816568047337278,169.0,1.0,1,1,0,0,1,0,0,1,404,4682.150821179481,47,8,33,4,4,3,21,0,70,74,0.7820512820512819,2,0.4821428571428572,5,5,1.25,14,4,0,0,44,0.0,714,2497.0746150211035,275,14,227,6,1,1,1127,1126,1,166,0.11008325624421833,46,0.04166666666666666,2,18,2.4545454545454546,48,1,0,1,82,0.0,0,0,0,0,0,0,0,0,0.7437055679884824,0.6749081891030073
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/processors/MulticastProcessorTest.java,io.reactivex.processors.MulticastProcessorTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/processors/MulticastProcessor.java,io.reactivex.processors.MulticastProcessor,0.8179487179487179,390.0,1.0,1,1,0,0,0,0,0,1,640,5685.670645458659,78,9,58,5,14,9,86,0,104,106,0.5087719298245614,1,0.225,4,5,1.8,20,14,0,0,64,0.0,786,1694.3560702480545,359,12,297,12,0,0,1891,1891,0,86,0.01366120218579235,0,0.0,1,36,1.7391304347826086,62,0,0,0,75,0.0,0,0,0,1,0,0,0,1,0.6638332710314828,0.6494487057770452
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/processors/AsyncProcessorTest.java,io.reactivex.processors.AsyncProcessorTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/processors/AsyncProcessor.java,io.reactivex.processors.AsyncProcessor,0.6538461538461539,208.0,0.8541666666666666,1,1,0,0,0,0,0,1,405,4381.462084960017,52,7,35,7,5,4,50,0,86,91,0.625,2,0.4235294117647059,5,5,1.8,17,5,0,0,53,0.0,588,1907.911571149486,232,14,201,8,1,1,464,463,1,62,0.0735632183908046,29,0.06451612903225806,1,27,2.48,31,1,0,1,50,0.0,0,0,0,0,0,0,0,0,0.7467195533570791,0.6537191885890383
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/processors/ReplayProcessorTest.java,io.reactivex.processors.ReplayProcessorTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/processors/ReplayProcessor.java,io.reactivex.processors.ReplayProcessor,0.90521327014218,211.0,0.9803921568627452,1,1,0,0,0,0,0,1,1333,9485.224139294007,63,11,38,6,6,5,197,94,103,107,0.3007246376811594,4,0.21333333333333332,3,3,1.5,25,6,0,1,83,0.0,1695,4303.439640983695,704,17,589,6,1,1,6552,6549,3,758,0.0999844744604875,112,0.026086956521739132,6,51,2.0217391304347827,115,1,0,1,163,0.0,0,0,0,1,1,1,0,0,0.7348841101122208,0.5807763637407967
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/processors/BehaviorProcessorTest.java,io.reactivex.processors.BehaviorProcessorTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/processors/BehaviorProcessor.java,io.reactivex.processors.BehaviorProcessor,0.7508896797153025,281.0,0.8732394366197183,1,1,0,0,1,0,0,1,674,6516.1312834830505,95,11,72,6,10,8,165,77,88,92,0.30303030303030304,2,0.17391304347826084,3,6,1.25,23,10,0,0,71,0.0,971,2882.8969896991352,416,17,355,7,1,1,1824,1818,6,178,0.06666666666666668,57,0.06557377049180327,2,33,2.355555555555556,61,1,0,1,111,0.0,0,0,0,1,0,1,0,0,0.6916713092115617,0.6369042723882393
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/ResourceSingleObserverTest.java,io.reactivex.observers.ResourceSingleObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/ResourceSingleObserver.java,io.reactivex.observers.ResourceSingleObserver,0.8695652173913043,23.0,1.0,1,1,0,0,0,0,0,1,135,1462.0420326349724,13,7,8,8,2,2,6,2,4,5,0.16666666666666666,3,0.5,1,1,4.0,5,2,0,2,14,0.0,206,476.4963374773594,63,14,55,55,0,0,28,28,0,1,-0.2857142857142857,0,0.0,0,9,0.0,8,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0.919979476928711,0.486634758385745
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/SafeObserverTest.java,io.reactivex.observers.SafeObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/SafeObserver.java,io.reactivex.observers.SafeObserver,0.7445255474452555,137.0,1.0,1,1,0,0,0,0,0,1,220,1024.031659322337,34,6,25,2,3,3,6,0,30,30,0.7857142857142857,1,0.6666666666666666,3,3,1.6363636363636365,9,3,0,0,32,0.0,923,2770.1110501847297,309,8,238,8,1,1,2479,2473,6,317,0.10227743271221533,67,0.056338028169014086,4,21,1.6206896551724137,71,1,0,0,118,0.0,0,0,0,0,0,0,0,0,0.7778748174508413,0.6751830253794969
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/DisposableMaybeObserverTest.java,io.reactivex.observers.DisposableMaybeObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/DisposableMaybeObserver.java,io.reactivex.observers.DisposableMaybeObserver,1.0,18.0,1.0,1,1,0,0,0,0,0,1,89,841.9692159582106,9,6,5,5,1,1,3,0,3,4,0.3333333333333333,1,0.75,1,1,0.0,4,1,0,0,6,0.0,121,363.7491051096756,29,8,26,26,0,0,3,3,0,0,-2.0,0,0.0,0,3,0.0,3,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0.8781270533800125,0.7042741158178875
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/TestObserverTest.java,io.reactivex.observers.TestObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/TestObserver.java,io.reactivex.observers.TestObserver,0.7264957264957265,234.0,0.9745762711864406,1,1,0,0,1,0,1,1,373,2521.013252914403,68,7,42,8,4,4,276,227,49,60,0.11666666666666667,7,0.19230769230769232,2,2,2.6,26,4,0,3,73,0.0,1660,4119.733062253195,606,23,501,6,1,1,5369,5278,91,393,0.05395817774458552,91,0.13333333333333333,3,30,2.256756756756757,105,1,1,0,243,0.0,0,0,0,0,0,0,0,0,0.8361945897340775,0.6628123025809015
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/ResourceMaybeObserverTest.java,io.reactivex.observers.ResourceMaybeObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/ResourceMaybeObserver.java,io.reactivex.observers.ResourceMaybeObserver,0.8695652173913043,23.0,1.0,1,1,0,0,0,0,0,1,142,1595.5384661732098,13,7,8,8,2,2,6,2,4,5,0.16666666666666666,3,0.5,1,1,4.0,5,2,0,2,14,0.0,254,552.6780073413614,79,14,69,69,0,0,45,45,0,7,-0.05555555555555555,0,0.0,0,12,0.0,10,0,0,0,10,0.0,0,0,0,0,0,0,0,0,0.919979476928711,0.5049779255475316
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/ResourceCompletableObserverTest.java,io.reactivex.observers.ResourceCompletableObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/ResourceCompletableObserver.java,io.reactivex.observers.ResourceCompletableObserver,0.8695652173913043,23.0,1.0,1,1,0,0,0,0,0,1,132,1438.7860418295636,13,7,8,8,2,2,6,2,4,5,0.16666666666666666,3,0.5,1,1,4.0,5,2,0,2,14,0.0,203,455.773058748403,60,13,52,52,0,0,28,28,0,1,-0.2857142857142857,0,0.0,0,9,0.0,8,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0.919979476928711,0.5833079191771421
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/SerializedObserverTest.java,io.reactivex.observers.SerializedObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/SerializedObserver.java,io.reactivex.observers.SerializedObserver,0.7247706422018348,109.0,1.0,1,1,0,0,1,0,0,1,200,1262.4647597823878,27,6,18,4,7,5,10,0,26,26,0.6428571428571429,1,0.42857142857142855,2,2,2.25,9,7,0,0,23,0.0,1261,6236.704632416736,307,11,251,4,2,2,1533,1526,7,365,0.20875420875420875,53,0.05357142857142857,6,20,1.2363636363636363,56,2,0,0,110,0.0,0,0,0,0,0,0,0,0,0.782396137714386,0.6343692600181917
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/DisposableObserverTest.java,io.reactivex.observers.DisposableObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/DisposableObserver.java,io.reactivex.observers.DisposableObserver,1.0,18.0,1.0,1,1,0,0,0,0,0,1,93,888.5387078742606,9,6,5,5,1,1,3,0,3,4,0.3333333333333333,1,0.75,1,1,0.0,4,1,0,0,6,0.00012169693945907056,122,357.2024981477728,30,8,27,27,0,0,3,3,0,0,-2.0,0,0.0,0,4,0.0,3,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0.8781270533800125,0.6709017519439969
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/DisposableSingleObserverTest.java,io.reactivex.observers.DisposableSingleObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/DisposableSingleObserver.java,io.reactivex.observers.DisposableSingleObserver,1.0,18.0,1.0,1,1,0,0,0,0,0,1,82,707.5143023678331,9,6,5,5,1,1,3,0,3,4,0.3333333333333333,1,0.75,1,1,0.0,4,1,0,0,6,0.002570112468674779,113,334.55694618877897,29,8,26,26,0,0,3,3,0,0,-2.0,0,0.0,0,3,0.0,3,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0.8781270533800125,0.6613528629144033
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/DisposableCompletableObserverTest.java,io.reactivex.observers.DisposableCompletableObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/DisposableCompletableObserver.java,io.reactivex.observers.DisposableCompletableObserver,1.0,18.0,1.0,1,1,0,0,0,0,0,1,80,680.7373501159072,9,6,5,5,1,1,3,0,3,4,0.3333333333333333,1,0.75,1,1,0.0,4,1,0,0,6,0.002881595399230718,113,305.1991846692371,27,8,24,24,0,0,3,3,0,0,-2.0,0,0.0,0,3,0.0,3,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0.8781270533800125,0.7150277172525724
RxJava,,be0353cc6334fbb60a285f2f4f4ba88150f099e6,/home/ubuntu/scripts_mutation/projects/RxJava/src/test/java/io/reactivex/observers/ResourceObserverTest.java,io.reactivex.observers.ResourceObserverTest,/home/ubuntu/scripts_mutation/projects/RxJava/src/main/java/io/reactivex/observers/ResourceObserver.java,io.reactivex.observers.ResourceObserver,0.8695652173913043,23.0,1.0,1,1,0,0,0,0,0,1,140,1583.601808589842,13,7,8,8,2,2,6,2,4,5,0.16666666666666666,3,0.5,1,1,4.0,5,2,0,2,14,0.0,213,536.1593224117801,62,13,54,54,0,0,28,28,0,1,-0.2857142857142857,0,0.0,0,9,0.0,8,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0.9232325434684754,0.5480636321008205
